Text,label
emo!lol j/k,AG
Damn girl ... Your house was dirty.,AG
I noticed that and you are not a bitch. The other thing that she also doesn't have is class.,AG
damn kenny u need emotional condoms and shit son.,AG
Kick ass!,AG
ha! my ass be bowling lol,AG
to get fat?,AG
i would hate that too. :(,AG
i hate you all,AG
/nerd *laugh*,AG
Ah. Gay!,AG
I hate you so much I just want to smash your face.,AG
Yes you are a loser... I could have told you that a long time ago...,AG
. . . HE'S FUCKING HIMSELF!,AG
Get fucking real dude.,AG
She is as dirty as they come  and that crook Rengel  the Dems are so fucking corrupt it's a joke. Make Republicans look like  ...,AG
why did you fuck it up. I could do it all day too. Let's do it when you have an hour. Ping me later to sched writing a book here.,AG
Dude they dont finish enclosing the fucking showers. I hate half assed jobs. Whats the reasononing behind it? Makes no sense.,AG
WTF are you talking about Men? No men thats not a menage  that's just gay.,AG
Ill save you the trouble sister. Here comes a big ol fuck France block coming your way here on the twitter.,AG
Im dead serious.Real athletes never cheat don't even have the appearance of at his level. Fuck him dude seriously  I think he did,AG
...go absolutely insane.hate to be the bearer of bad news..LoL..dont shoot the messenger (cause we all know you bought that pistol,AG
"Lmao  im watching the same thing ahaha. The gay guy is hilarious! ""Dede having a good day and I dont want anyone to mess it up.""",AG
LOL  no he said  What do you call a jail cell to a gay guy? Paradise! ahaha.,AG
truth on both counts that guy is an ass  and their product is sub par. I tell people try Dalesandros orJim's,AG
Shakespeare nerd!,AG
you are SUCH a fucking dork,AG
Heh. Fuck 'em WHERE?!?,AG
damn it i totally forgot that one!,AG
wow  damn I would have been pissed @ that...,AG
nigga u geigh lmao! fuck yo finals beeeeeitch,AG
that sucks :(,AG
"read that this morning. my fav is how they just straight up say ""cum shots""",AG
Unibroue 17 !!!! Another damn good Unibroue,AG
damn your evil 60 minute IPA beckoning me from the fridge right now...,AG
It did  then my fucking dad turned it off. I just don't think it likes your movies. I was tryin to watch Nanny Diaries.,AG
it pretty much is a fuck you card..,AG
that karma is a bitch  HUH,AG
don't get too fat or you'll turn into a boomer,AG
the hormones are worse for guys.  I cant tell you how much I truly hate the thoughts that go through my head.,AG
except for joe jonas the ass munch who broke up w/our tyler via phone..kinda like doing via text - what kind of a-hole does that?,AG
man that rly sucks. I for 1 am positive that all will work out. You're a bright dude... pretty cool 2 if I don't say so myself.,AG
hard to kick ass yourself with slippers on?  On it.,AG
Thats pretty damn awesome! Very smart :) @Aaronage Sure!,AG
freak'n awesome. so far loving 4.5. the browser is fantastic. and finally video  pretty cool,AG
Damn  that sounds good...,AG
they should have a wii loser..that way you can compete with your wii friends.,AG
@markmancao haha. i love it! gay nights for all!,AG
that's awesome! you're pretty damn good!,AG
Faggoty fag fag. Gay secks man blowjob. Settle down.,AG
Right. That wouldn't be creepy as fuck.,AG
HOLY SHIT. Fuck that band.,AG
Gay fag.,AG
oh ok it's the dick-in-a-box guys  that explains the timberlake appearance,AG
*falls off of bed laughing fabulous ass off* Dude I think that made me BLUSH. WTF? LOL?,AG
and @justlikeanovel: *raises hand rather gaily* One real gay man right here  darlings! HOLLA! #supergay,AG
oh man. the malls are a mess  it grosses me out. ohhh capitalist dogma  how i hate you,AG
"where'd ya put it? o btw: ""kick ass quote Copyright&#169; 2009 @abcd91 All Rights Reserved""",AG
It sucks to be done with exams n still be @ Mayag.,AG
Epic WINS for Fuck City&lt;3,AG
Has it snowed where you are?? I miss the damn snow. I haven't seen any in forever. Everyone has some snow but me :( lol,AG
aren't you just super special.  I will not know the sweetness of sleep until about 9 tonight. I hate grad school. I want out!,AG
fuck yes.  I hate them at work...,AG
Holy ass hell balls!!!  $260 for premium????  Fuck upgrading.  I will fucking cope with Basic,AG
but seriously...  WHY THE HELL ARE YOU STILL ONLINE????  Were you injured in god damn 'NAM or something???  GO!!!,AG
damn. Don't want to visit a country that doesn't allow passport smile. Just want to go to Cabo soon.,AG
I've never been to New York  and Peyton was an ass when the Chargers wanted to draft him  but I do love to win.,AG
damn.  did you buy bitchy too?,AG
then by all means  bitch away! haha.,AG
sucks that ppl will do anything to make a buck. i just love how your fans are calling them out. and i'm glad your iphone is safe.,AG
Let that pussy freeze. Rotten bitey little bastard.,AG
Dood! You just justified your MBA. I pity the sorry ass of that downtrodden employee whose manager you'll soon become.,AG
hehehe. mine pleasure. Btw I too so loves it  when people be presumptous pricksy wicksies! feel jolly nice for me ass to rub on.,AG
I've only lived a quarter of my life and no crisis so far... loser experience  yeah...couple of kinky pinky stuff-yeah. But crisis? Naa,AG
imagine a building. not any building...a fucking 300 acre building full of weed....not any weed...but Caucasian Monkey-fuck Weed!,AG
Ugh  twitter stop it  you fucking slut.,AG
HAHAHAHAHAHAHAHAHAHAHAHAHA (eww now thats fucking gross!) HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAAHAHAHAHAHAHAHAHAHAAHAHAAHAHAAH,AG
cute video lexi u hve some of the of the weridest & cutest little toys i know wht u'll say (shut the fuck up ACH) haha,AG
Fuck the pics! @giove_dea WE WANT VIDS!!,AG
Hard to play because it is damn fucking awful,AG
you got that right! People stealing others' generators  & other stuff inside the homes when they know no one's home..sucks big time,AG
no grown man should include DIP in his sentence....lol...I know I'm hatin but fuck it I'm lookin @ snow..lol,AG
oh god  we have an icp display in our window  and weve been getting so many fucking juggalos and they smell sooo bad.,AG
"you should have her talk to @junsten about that. Similarly  he once told me  completely out of the blue  ""I'd hate to be a bird.""",AG
I nominate @PRsarahevans for a Shorty Award in #socialmedia because... Shes damn good at everything to do with Social Media.,AG
Captain Jean Luc Pic-card of the USS Enter-prize  Captain Jean Luc Pic-Y'KNOW WHAT? FUCK YOU  TEMPLESMITH!,AG
FUCK YOU RIGHT IN THE FILTHY PUCKERING SPHINCTER YOU CALL A SOUL!,AG
another downside to living in DSM but working in Indianola:  lunch meetups are usually not possible. :( damn isolation!!!,AG
"there's nothing better than listening to music on shuffle and hearing you say ""you bitch!"" randomly in the middle of it.",AG
I got it. How many damn websites do u have homie! Sheesh!,AG
U know they all the same dame spot! I bet ya'll got the same damn middle eastern type of cats cooking that crack up too!,AG
kno I check ur blog out! Alpha females vs being a bitch.....damn u be analyzing!,AG
haris i m trying to control my fat tummy did'nt eat from 2 days :D,AG
700. you glutinous bitch!,AG
Ok  you're starting to sell me on these vinyl toys (damn  that sounds bad),AG
So true  so true.  Lame ass people are now officially off my radar!!!! Bu-bye!,AG
lo thankyou.. will see you soon :) and i hav to send a mail to u damn!,AG
Have you tried 'fuck' and 'Fuck'? (yes  they are different),AG
Well  not unless he wants some hot Vulcan action.  It only happens once every seven years  but damn  is it worth it.,AG
damn i was hoping for some cash out of this... how bout 5 for pain and suffering lol,AG
that sucks... she should prolly just change her major lol,AG
that sucks... so are there plans to get back together? or are they done?,AG
you are a fatty fat fat,AG
you never posted your blog. and today is guest blog day. get with the program my slut pink zebra. LOL loveee you anyway!,AG
they're not gross. U shaddup u fat ass HATER!!! & yes I made them for mark & my son.,AG
no one likes every fat snack u do bitch! so shaddup ahahahahaha,AG
stop the hateration bitch! it's only gonna make that mohawk stand up rotf!!!,AG
ask him why he's jumping out of the window. And ask him hows he gonna do it in those tight ass jeans???,AG
Night Guy' is ALL motivated @ 11pm but he knows 'Morning Guy' is gonna hate him when Miss Emily arrives at 5:30am ;-) Night Tweets!,AG
OK but I'm telling you  it's going to be hard for me to fight my inner grammar nerd. I'll do it for the cause though ;),AG
mythbusters is a great and nerdy show. Embrace your inner nerd..no suprise they were on the launch of youtube live ha NERDZ ROOL,AG
"lol @ ""the bitch"". damn.",AG
damn. thats crazy early. i wont hit the city til 9:30 but i will be a few blocks from the spot.,AG
Slurpees are awesome. Damn  now I really really want one O.o,AG
"I can see it now. ""Listen  you cow-loving yahoos  just put all of the slurpee in this bag! What? Cups? I don't need fucking cups!",AG
i loved it  i laughed my ass off,AG
ahh  you might be on to something...damn techies,AG
The pig of shame? Lol! Is that like the aardvark of discontent?,AG
Still - it's damn moronic that media people can't access media - particularly media made by their own company!,AG
if anyone said Arial I'm gonna beat their ass.,AG
well find him and kick his butt too! I hate it when people take advantage of the mentally challenged.,AG
Tell her she says Bitch like it's a bad thing,AG
I did have a moment of seriously considering that. I mean... my Dirt Devil sucks. But I didn't plan on buying a new one soon,AG
Ugh! I hate when I get spam followers... They shouldn't count against our talley of actual followers... :-p,AG
You know what you are? You're like a big bear with claws and with fangs... big fucking teeth  man.,AG
Damn  you're totally geeking out on us tonite.,AG
the eagle w/ @leahsairy ... Decided 2 not do power lesbian night @ mecca & hang out w/ our real queer ppl 2night. gr8 indy band. Emo punk.,AG
we are so silly and pathetic and so fucking cool! You tellin me you choking made me choke! And I am sitting next to some girl w ...,AG
Let your hate for Gambit grow. Embrace it. Spread it.,AG
dig deep and find that special Christmas hate!,AG
I tried to rickroll my office christmas party last night but the damn band didn't know it!,AG
even though I was at the same lunch as you  we missed you at our end of the table! Need a damn smart phone! Coulda tweeted back.,AG
Smack a bitch? :-D,AG
rock  not the. He gives the emo populists limp wrist rocker throw.,AG
Already on the coffee. I love her  but hate the whole spite thing. Climbed right on top of me to do it!,AG
i feel fucking great get me another drink,AG
"You've got 5"" of snow?  Damn.  I'm jealous.",AG
It just sucks that so many use it as a crutch.,AG
They say I have the best ass this side of fourteenth street.,AG
yes i love the pillows  livejournal jrock rotations (get an lj  they're sick) and uhh fuck i dunno  twitter?? just the site,AG
ha not that creepy. because it's week 10 and I'm fucking stressed out as hell. I wish I could take a trip down there x.x,AG
Fuck  amen to that,AG
Aww... Dnt hate the weather  rain can be so soothing sometimes!^^ I still have one more test DD:,AG
I knw!!!!!  I hate that! D:,AG
Aww. Thanks dear. And I hate my gradeschool friends for ditching me. They forgot about me when we are suppose to be at her wake.=(,AG
yeah. i had to beg the stupid teacher. it was so gay.,AG
yeah we all call her a whore and shes all don't call me that! So i called her a slut. And she said im a tease! And i told her  ...,AG
told ya she was fat! she's loyal tho  she has this goin for her...,AG
if you tweet about that damn song one more time.... And its on the Scion double disc promo cd,AG
I have all th nerd at home and I'm a smart ass too. So I answered you,AG
u got me lemming for some laneige whitening shit! ive been breakin out lately n i need somethin to whiten my damn acne scars bleh,AG
you're not a twitter slut until you show us full frontal nudity... so until then you're just a tease =P,AG
haha... so you want to be a twitter slut... alright  fine... i'll be waiting for the moment you mature from a tease to a slut!,AG
and there were only 5 of us.. it was a night that i've already forgotten... damn the alcohol,AG
I like the verses to the song....just not that lame ass auto tuning nigga on the hook,AG
hold up nigga..u cant hate Jay-Z...might have to beat yo ass like that nigga did when that other guy said F Tupac...lmao,AG
way to damn hard,AG
"the explosion of social media into mainstream business.  We will see everyone joining Twitter  its the ""year of the nerd""",AG
but...but...to hate them is sin!!! just give me the ones you get angry with...i'll take care of them! hahaha,AG
DOGS LICK THEIR ASS...NEED I SAY MORE? DOG.,AG
No  I HATE those commercials! Just GROSS. *gag* Okay okay  you've got an hour before showtime. hehehe &#9829;,AG
it was a joke haha. i figured id be emo too since everyone is complaining on here,AG
It sucks though when you have nothing to do at 4AM and your roommate wants to sleep.,AG
o so the rumors are true i am OBESE! yea fat!,AG
girlfriend where the fuck did u find that photo! lmao!,AG
ur a damn fool lmao,AG
They're not my preference  but the app is so damn fast and thorough that I let it slide.,AG
Ha! Yeah  that caught my attention  too. Now wait & watch for Red Wings fans to freak. I'm gonna make popcorn for that show :),AG
Tell them you want YouTube to quit fucking with things that no one wants fucked with.,AG
No  you just piss out anything your body won't absorb.,AG
Doh! dont you hate it when that happens  I keep meaning to take a backup myself,AG
Damn he's doing sneeks for Nike and Louis Vuitton? Dude's gonna be rolling in dollar...,AG
Mate it is. In Newcastle it was -1  down Bath -6  it's fucking brassic cold,AG
"""",AG
: And whilst on the subject  all Aussie drivers should be reminded KEEP LEFT UNLESS OVERTAKING. Damn middle lane owners club!,AG
less #damn-fridays  more #bad_wookie_pun,AG
women are fucking disgusting.,AG
you bet your sweet ass you will!,AG
dating a 4 year old? Damn. You're faster than me. I only caught 3 year olds name.,AG
will do when i get home  only time i heard it was warped though  fuck life!,AG
